"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72493023230","2019-08-12T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","55","80","0.00",,,,"42","29.96","CLR:00","29.86","10.00","65","290",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09508/12/19 14:53:02 METAR KOAK 122253Z 29015KT 10SM CLR 27/13 A2996 RMK AO2 SLP144 T02670128 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-12T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","56","77","0.00",,"+0.03","8","48","29.94","CLR:00","29.84","10.00","64","300",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11408/12/19 15:53:02 METAR KOAK 122353Z 30015KT 10SM CLR 25/13 A2994 RMK AO2 SLP139 T02500133 10294 20222 58010 (NAB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-12T16:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","58","75",,,,,"55","29.93",,,"10.00",,"280",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET076METAR KOAK 130053Z 28014KT 10SM FEW010 24/14 A2993 RMK AO2 SLP136 T02390144=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-12T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","58","72","0.00",,,,"61","29.93","FEW:02 10","29.83","10.00","64","270",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09908/12/19 17:53:03 METAR KOAK 130153Z 27013KT 10SM FEW010 22/14 A2993 RMK AO2 SLP135 T02220144 (NAB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-12T18:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","57","69",,,,,"66","29.93",,,"10.00",,"290",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET082METAR KOAK 130253Z 29015KT 10SM FEW010 21/14 A2994 RMK AO2 SLP137 T02060139 55002=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-12T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","57","66","0.00",,,,"73","29.96","FEW:02 10","29.86","10.00","61","280",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09908/12/19 19:53:03 METAR KOAK 130353Z 28013KT 10SM FEW010 19/14 A2996 RMK AO2 SLP144 T01890139 (NAB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-12T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","57","66","0.00",,,,"73","29.97","FEW:02 10","29.88","10.00","61","270",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09908/12/19 20:53:03 METAR KOAK 130453Z 27010KT 10SM FEW010 19/14 A2998 RMK AO2 SLP150 T01890139 (NAB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-12T21:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","57","64",,,,,"78","29.98",,,"10.00",,"280",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET091METAR KOAK 130553Z 28005KT 10SM CLR 18/14 A2998 RMK AO2 SLP152 T01780139 10250 20172 51015=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-12T22:08:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","56","63",,,,,"78",,"FEW:02 8 FEW:02 180","29.88","10.00","59","330",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09308/12/19 22:08:02 SPECI KOAK 130608Z 33003KT 10SM FEW008 FEW180 17/13 A2998 RMK AO2 T01720133","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-12T22:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","54","61",,,,,"78","29.97",,,"10.00",,"040",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET083METAR KOAK 130653Z 04003KT 10SM FEW020 FEW180 16/12 A2998 RMK AO2 SLP150 T01610122=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-12T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","57","65","0.00",,,,"76","29.97","FEW:02 20","29.88","10.00","60","210",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10808/12/19 23:53:03 METAR KOAK 130753Z 21007KT 10SM FEW020 18/14 A2997 RMK AO2 SLP148 T01830139 402940150 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-12T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"72",,,"29.88",,"7.8","7","8.4","0","85","59","290","24","0.00","0","0.0","290","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8524 HR MIN TEMP (F): 59AVERAGE STATION PRESSURE:29.885 MINIMUM SEA LEVEL PRESSURE:29.92 TIME OF OCCURRENCE:1719 PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.8 24 HR AVG TEMP (F): 72DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  7 LATEST DAY MAX TEMP (0700-1900 LST):85  LATEST NIGHT MIN TEMP(1900-0800 LST):59 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0522","1905",,"2007-02-15"
"72493023230","2019-08-13T00:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","57","65",,,,,"76","29.96",,,"10.00",,"230",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET082METAR KOAK 130853Z 23006KT 10SM FEW020 18/14 A2996 RMK AO2 SLP145 T01830139 57007=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","57","65","0.00",,,,"76","29.95","FEW:02 20","29.86","10.00","60","210",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09808/13/19 01:53:02 METAR KOAK 130953Z 21006KT 10SM FEW020 18/14 A2996 RMK AO2 SLP143 T01830139 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T02:53:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","56","64",,,,,"75","29.95",,,"10.00",,"210",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET076METAR KOAK 131053Z 21004KT 10SM FEW020 18/13 A2995 RMK AO2 SLP141 T01780133=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","57","64","0.00",,"+0.01","6","78","29.95","FEW:02 20","29.85","10.00","60","220",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11608/13/19 03:53:02 METAR KOAK 131153Z 22003KT 10SM FEW020 18/14 A2995 RMK AO2 SLP141 T01780139 10183 20156 56004 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","53","58","0.00",,,,"84","29.94","FEW:02 20","29.85","10.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09808/13/19 04:53:02 METAR KOAK 131253Z 00000KT 10SM FEW020 14/12 A2995 RMK AO2 SLP140 T01440117 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","56","60","0.00",,,,"86","29.97","FEW:02 20","29.88","10.00","58","010",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09808/13/19 05:53:02 METAR KOAK 131353Z 01003KT 10SM FEW020 16/13 A2997 RMK AO2 SLP148 T01560133 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","58","66","0.00",,"-0.02","3","75","29.97","FEW:02 20 FEW:02 200","29.88","10.00","61","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11108/13/19 06:53:02 METAR KOAK 131453Z 00000KT 10SM FEW020 FEW200 19/14 A2997 RMK AO2 SLP149 T01890144 53008 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","59","68","0.00",,,,"73","29.98","FEW:02 20","29.88","10.00","63","250",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09808/13/19 07:53:02 METAR KOAK 131553Z 25003KT 10SM FEW020 20/15 A2998 RMK AO2 SLP152 T02000150 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","60","70","0.00",,,,"71","29.99","FEW:02 20","29.89","10.00","64","250",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09808/13/19 08:53:02 METAR KOAK 131653Z 25005KT 10SM FEW020 21/16 A2999 RMK AO2 SLP155 T02110156 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","59","73","0.00",,"-0.02","1","62","29.99","FEW:02 20","29.91","10.00","64","240",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11608/13/19 09:53:02 METAR KOAK 131753Z 24005KT 10SM FEW020 23/15 A3000 RMK AO2 SLP157 T02280150 10228 20144 51007 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","56","75","0.00",,,,"52","29.98","FEW:02 20","29.89","10.00","64","240",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09808/13/19 10:53:02 METAR KOAK 131853Z 24004KT 10SM FEW020 24/13 A2999 RMK AO2 SLP154 T02390133 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","53","83","0.00",,,,"36","29.98","CLR:00","29.88","10.00","65","310",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09508/13/19 11:53:02 METAR KOAK 131953Z 31008KT 10SM CLR 28/12 A2998 RMK AO2 SLP151 T02830117 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","58","82","0.00",,"+0.03","8","44","29.96","CLR:00","29.86","10.00","67","290",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10108/13/19 12:53:02 METAR KOAK 132053Z 29013KT 10SM CLR 28/14 A2996 RMK AO2 SLP146 T02780144 58010 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","57","82","0.00",,,,"42","29.95","CLR:00","29.85","10.00","67","290",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09508/13/19 13:53:02 METAR KOAK 132153Z 29014KT 10SM CLR 28/14 A2995 RMK AO2 SLP142 T02780139 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","56","80","0.00",,,,"44","29.94","CLR:00","29.84","10.00","65","310",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09508/13/19 14:53:02 METAR KOAK 132253Z 31013KT 10SM CLR 27/13 A2994 RMK AO2 SLP138 T02670133 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","55","80","0.00",,"+0.04","6","42","29.93","CLR:00","29.83","10.00","65","290",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11408/13/19 15:53:02 METAR KOAK 132353Z 29012KT 10SM CLR 27/13 A2993 RMK AO2 SLP134 T02670128 10294 20228 56012 (ALT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","57","78","0.00",,,,"48","29.92","CLR:00","29.83","10.00","65","290",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09008/13/19 16:53:01 METAR KOAK 140053Z 29012KT 10SM CLR 26/14 A2992 RMK AO2 SLP133 T02560139","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","58","75","0.00",,,,"55","29.91","CLR:00","29.83","10.00","65","300",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09008/13/19 17:53:01 METAR KOAK 140153Z 30009KT 10SM CLR 24/14 A2992 RMK AO2 SLP130 T02390144","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","58","71","0.00",,"+0.01","5","63","29.92","CLR:00","29.83","10.00","63","290",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09608/13/19 18:53:01 METAR KOAK 140253Z 29011KT 10SM CLR 22/14 A2992 RMK AO2 SLP132 T02170144 55003","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","58","68","0.00",,,,"70","29.93","CLR:00","29.84","10.00","62","300",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09008/13/19 19:53:02 METAR KOAK 140353Z 30007KT 10SM CLR 20/14 A2994 RMK AO2 SLP136 T02000144","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","58","68","0.00",,,,"70","29.95","CLR:00","29.86","10.00","62","280",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09008/13/19 20:53:02 METAR KOAK 140453Z 28008KT 10SM CLR 20/14 A2996 RMK AO2 SLP143 T02000144","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","57","65","0.00",,"-0.04","1","76","29.96","CLR:00","29.86","10.00","60","300",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10808/13/19 21:53:02 METAR KOAK 140553Z 30007KT 10SM CLR 18/14 A2996 RMK AO2 SLP145 T01830139 10267 20183 51014","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","56","64","0.00",,,,"75","29.96","CLR:00","29.88","10.00","59","300",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09008/13/19 22:53:02 METAR KOAK 140653Z 30005KT 10SM CLR 18/13 A2997 RMK AO2 SLP146 T01780133","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","56","64","0.00",,,,"75","29.96","CLR:00","29.86","10.00","59","330",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10008/13/19 23:53:02 METAR KOAK 140753Z 33003KT 10SM CLR 18/13 A2996 RMK AO2 SLP146 T01780133 402940144","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-13T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"72",,,"29.86",,"7.7","7","8.3","0","85","58","310","19","0.00","0","0.0","290","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8524 HR MIN TEMP (F): 58AVERAGE STATION PRESSURE:29.860 MINIMUM SEA LEVEL PRESSURE:29.91 TIME OF OCCURRENCE:1833 PEAK WIND SPEED (MPH): 19 PEAK WIND DIR (DEG):310 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.7 24 HR AVG TEMP (F): 72DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  7 LATEST DAY MAX TEMP (0700-1900 LST):85  LATEST NIGHT MIN TEMP(1900-0800 LST):58 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0523","1904",,"2007-02-15"
"72493023230","2019-08-14T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","55","61","0.00",,"+0.01","8","81","29.95","CLR:00","29.85","10.00","58","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10108/14/19 00:53:02 METAR KOAK 140853Z 00000KT 10SM CLR 16/13 A2995 RMK AO2 SLP141 T01610128 58004 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-14T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","56","61","0.00",,,,"84","29.94","CLR:00","29.85","10.00","58","340",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09508/14/19 01:53:02 METAR KOAK 140953Z 34003KT 10SM CLR 16/13 A2995 RMK AO2 SLP140 T01610133 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-14T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","56","62","0.00",,,,"80","29.94","CLR:00","29.84","10.00","59","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09508/14/19 02:53:02 METAR KOAK 141053Z 00000KT 10SM CLR 17/13 A2994 RMK AO2 SLP138 T01670133 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-14T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","56","60","0.00",,"+0.01","5","86","29.94","CLR:00","29.84","10.00","58","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11308/14/19 03:53:02 METAR KOAK 141153Z 00000KT 10SM CLR 16/13 A2994 RMK AO2 SLP139 T01560133 10183 20150 55003 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-14T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","57","61","0.00",,,,"87","29.94","CLR:00","29.85","10.00","59","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09508/14/19 04:53:02 METAR KOAK 141253Z 00000KT 10SM CLR 16/14 A2995 RMK AO2 SLP140 T01610139 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-14T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","55","60","0.00",,,,"84","29.95","CLR:00","29.86","10.00","57","010",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09508/14/19 05:53:02 METAR KOAK 141353Z 01003KT 10SM CLR 16/13 A2996 RMK AO2 SLP143 T01560128 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-08-14T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","60","68","0.00",,"-0.03","3","76","29.97","CLR:00","29.88","10.00","63","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10108/14/19 06:53:02 METAR KOAK 141453Z 00000KT 10SM CLR 20/16 A2997 RMK AO2 SLP149 T02000156 53011 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
